symbol,marketcap,exchange,exchangeName
ARIS,259280789,XNYS,New York Stock Exchange Inc
ARIZ,57280427,XNAS,Nasdaq All Markets
ARIZR,57280427,XNAS,Nasdaq All Markets
ARIZU,57280428,XNAS,Nasdaq All Markets
ARKO,942066214,XNAS,Nasdaq All Markets
ARKOW,976524929,XNAS,Nasdaq All Markets
ARKR,50854655,XNAS,Nasdaq All Markets
ARL,355021905,XNYS,New York Stock Exchange Inc
ARLO,855442607,XNYS,New York Stock Exchange Inc
ARLP,2536152468,XNAS,Nasdaq All Markets
ARM,1.3168E+11,XNAS,Nasdaq All Markets
ARMK,7956286674,XNYS,New York Stock Exchange Inc
AROC,2539063514,XNYS,New York Stock Exchange Inc
AROW,410520253,XNAS,Nasdaq All Markets
ARQ,108724475,XNAS,Nasdaq All Markets
ARQQ,92653493,XNAS,Nasdaq All Markets
ARQQW,102057864,XNAS,Nasdaq All Markets
ARQT,601685722,XNAS,Nasdaq All Markets
ARR,910334235,XNYS,New York Stock Exchange Inc
ARR-C,937931997,XNYS,New York Stock Exchange Inc
ARRW,43347121,XNAS,Nasdaq All Markets
ARRWU,43347120,XNAS,Nasdaq All Markets
ARRWW,43347121,XNAS,Nasdaq All Markets
ARRY,2275808024,XNAS,Nasdaq All Markets
ARTL,4254975,XNAS,Nasdaq All Markets
ARTLW,4312089,XNAS,Nasdaq All Markets
ARTNA,337487976,XNAS,Nasdaq All Markets
ARTW,9768669,XNAS,Nasdaq All Markets
ARVN,2718810153,XNAS,Nasdaq All Markets
ARVR,1773006,XNAS,Nasdaq All Markets
ARW,5946702010,XNYS,New York Stock Exchange Inc
ARWR,3786289692,XNAS,Nasdaq All Markets
ARYD,46674717,XNAS,Nasdaq All Markets
AS,396442288,XNYS,New York Stock Exchange Inc
ASA,265814891,XNYS,New York Stock Exchange Inc
ASAI,3555321316,XNYS,New York Stock Exchange Inc
ASAN,3991641628,XNYS,New York Stock Exchange Inc
ASB,3012689256,XNYS,New York Stock Exchange Inc
ASB-E,3135070312,XNYS,New York Stock Exchange Inc
ASB-F,3079001101,XNYS,New York Stock Exchange Inc
ASBA,3101052620,XNYS,New York Stock Exchange Inc
ASC,698607000,XNYS,New York Stock Exchange Inc
ASCA,40991181,XNAS,Nasdaq All Markets
ASCAR,40991181,XNAS,Nasdaq All Markets
ASCAU,40991183,XNAS,Nasdaq All Markets
ASCAW,40991181,XNAS,Nasdaq All Markets
ASCB,26064083,XNAS,Nasdaq All Markets
ASCBR,26064083,XNAS,Nasdaq All Markets
ASCBU,26064086,XNAS,Nasdaq All Markets
ASET,16334755,XNAS,Nasdaq All Markets
ASG,312732948,XNYS,New York Stock Exchange Inc
ASGI,439855257,XNYS,New York Stock Exchange Inc
ASGN,4420280000,XNYS,New York Stock Exchange Inc
ASH,4560397051,XNYS,New York Stock Exchange Inc
ASIX,694596334,XNYS,New York Stock Exchange Inc
ASLE,483738718,XNAS,Nasdaq All Markets
ASLN,4179010,XNAS,Nasdaq All Markets
ASMB,774388330,XNAS,Nasdaq All Markets
ASML,3.65009E+11,XNAS,Nasdaq All Markets
ASND,8344495679,XNAS,Nasdaq All Markets
ASNS,3178230,XNAS,Nasdaq All Markets
ASO,5108288844,XNAS,Nasdaq All Markets
ASPI,138028371,XNAS,Nasdaq All Markets
ASPN,915447746,XNYS,New York Stock Exchange Inc
ASPS,71132717,XNAS,Nasdaq All Markets
ASR,8169234825,XNYS,New York Stock Exchange Inc
ASRT,79568894,XNAS,Nasdaq All Markets
ASRV,48183829,XNAS,Nasdaq All Markets
ASST,2478209,XNAS,Nasdaq All Markets
ASTC,13852074,XNAS,Nasdaq All Markets
ASTE,781549604,XNAS,Nasdaq All Markets
ASTI,2512799,XNAS,Nasdaq All Markets
ASTL,820863726,XNAS,Nasdaq All Markets
ASTR,36829911,XNAS,Nasdaq All Markets
ASTS,300971007,XNAS,Nasdaq All Markets
ASUR,241056621,XNAS,Nasdaq All Markets
ASX,20606736400,XNYS,New York Stock Exchange Inc
ASYS,59176374,XNAS,Nasdaq All Markets
ATAI,298818857,XNAS,Nasdaq All Markets
ATAT,2017673518,XNAS,Nasdaq All Markets
ATCO-D,122794501,XNYS,New York Stock Exchange Inc
ATCO-H,215700010,XNYS,New York Stock Exchange Inc
ATCOL,0,XNAS,Nasdaq All Markets
ATEC,2170588074,XNAS,Nasdaq All Markets
ATEN,962311240,XNYS,New York Stock Exchange Inc
ATER,37342800,XNAS,Nasdaq All Markets
ATEX,586083133,XNAS,Nasdaq All Markets
ATGE,1974098976,XNYS,New York Stock Exchange Inc
ATGL,165225000,XNAS,Nasdaq All Markets
ATH-A,737010000,XNYS,New York Stock Exchange Inc
ATH-B,0,XNYS,New York Stock Exchange Inc
ATH-C,0,XNYS,New York Stock Exchange Inc
ATH-D,0,XNYS,New York Stock Exchange Inc
ATH-E,0,XNYS,New York Stock Exchange Inc
ATHA,119110845,XNAS,Nasdaq All Markets
ATHE,14887487,XNAS,Nasdaq All Markets
ATHM,753544814,XNYS,New York Stock Exchange Inc
ATI,5436065003,XNYS,New York Stock Exchange Inc
ATIF,7316864,XNAS,Nasdaq All Markets
ATIP,27367609,XNYS,New York Stock Exchange Inc
ATKR,5189475321,XNYS,New York Stock Exchange Inc
ATLC,456444033,XNAS,Nasdaq All Markets
ATLCL,471323324,XNAS,Nasdaq All Markets
ATLCP,471323329,XNAS,Nasdaq All Markets
ATLCZ,471323310,XNAS,Nasdaq All Markets
ATLO,169592270,XNAS,Nasdaq All Markets
ATLX,205767004,XNAS,Nasdaq All Markets
ATMC,74301735,XNAS,Nasdaq All Markets
ATMCR,74301735,XNAS,Nasdaq All Markets
ATMCU,74301733,XNAS,Nasdaq All Markets
ATMU,1843380225,XNYS,New York Stock Exchange Inc
ATMV,99149400,XNAS,Nasdaq All Markets
ATMVR,99149400,XNAS,Nasdaq All Markets
ATMVU,99149396,XNAS,Nasdaq All Markets
ATNF,2104926,XNAS,Nasdaq All Markets
ATNFW,2104926,XNAS,Nasdaq All Markets
ATNI,555790175,XNAS,Nasdaq All Markets
ATO,16689659602,XNYS,New York Stock Exchange Inc
ATOM,234513074,XNAS,Nasdaq All Markets
ATOS,122797983,XNAS,Nasdaq All Markets
ATPC,33446853,XNAS,Nasdaq All Markets
ATR,8971610142,XNYS,New York Stock Exchange Inc
ATRA,82577407,XNAS,Nasdaq All Markets
ATRC,1514035894,XNAS,Nasdaq All Markets
ATRI,675125885,XNAS,Nasdaq All Markets
ATRO,510346859,XNAS,Nasdaq All Markets
ATS,3868141925,XNYS,New York Stock Exchange Inc
ATSG,951678882,XNAS,Nasdaq All Markets
ATUS,939084837,XNYS,New York Stock Exchange Inc
ATXG,5626422,XNAS,Nasdaq All Markets
ATXI,4998919,XNAS,Nasdaq All Markets
ATXS,645829995,XNAS,Nasdaq All Markets
AU,7107280800,XNYS,New York Stock Exchange Inc
AUB,2470282774,XNYS,New York Stock Exchange Inc
AUB-A,2571395554,XNYS,New York Stock Exchange Inc
AUBN,71095045,XNAS,Nasdaq All Markets
AUDC,426527802,XNAS,Nasdaq All Markets
AUGX,183655783,XNAS,Nasdaq All Markets
AUID,93712048,XNAS,Nasdaq All Markets
AUMI,1232000,XNAS,Nasdaq All Markets
AUPH,1154609639,XNAS,Nasdaq All Markets
AUR,3483804116,XNAS,Nasdaq All Markets
AURA,318322193,XNAS,Nasdaq All Markets
AUTL,1223645346,XNAS,Nasdaq All Markets
AUUD,3861603,XNAS,Nasdaq All Markets
AUUDW,3861603,XNAS,Nasdaq All Markets
AUVI,2616831,XNAS,Nasdaq All Markets
AUVIP,2741442,XNAS,Nasdaq All Markets
AVA,2493558135,XNYS,New York Stock Exchange Inc
AVAH,461574230,XNAS,Nasdaq All Markets
AVAL,950234491,XNYS,New York Stock Exchange Inc
AVAV,3512385884,XNAS,Nasdaq All Markets
AVB,24170972062,XNYS,New York Stock Exchange Inc
AVBP,643757194,XNAS,Nasdaq All Markets
AVD,302454618,XNYS,New York Stock Exchange Inc
AVDL,1290956262,XNAS,Nasdaq All Markets
AVDX,2421519189,XNAS,Nasdaq All Markets
AVGO,5.84733E+11,XNAS,Nasdaq All Markets
AVGR,4077471,XNAS,Nasdaq All Markets
AVHI,37032188,XNAS,Nasdaq All Markets
AVHIU,36875273,XNAS,Nasdaq All Markets
AVIR,334576407,XNAS,Nasdaq All Markets
AVK,414260384,XNYS,New York Stock Exchange Inc
AVNS,873729209,XNYS,New York Stock Exchange Inc
AVNT,3321011113,XNYS,New York Stock Exchange Inc
AVNW,417887027,XNAS,Nasdaq All Markets
AVO,732052571,XNAS,Nasdaq All Markets
AVPT,1438071753,XNAS,Nasdaq All Markets
AVRO,57054606,XNAS,Nasdaq All Markets
AVT,4028411294,XNAS,Nasdaq All Markets
AVTE,541756807,XNAS,Nasdaq All Markets
AVTR,14914316041,XNYS,New York Stock Exchange Inc
AVTX,931130908,XNAS,Nasdaq All Markets
AVXL,468041313,XNAS,Nasdaq All Markets
AVY,16286645663,XNYS,New York Stock Exchange Inc
AWF,892218468,XNYS,New York Stock Exchange Inc
AWH,49099962,XNAS,Nasdaq All Markets
AWI,4568020568,XNYS,New York Stock Exchange Inc
AWIN,5723434,XNAS,Nasdaq All Markets
AWINW,5723434,XNAS,Nasdaq All Markets
AWK,23234147292,XNYS,New York Stock Exchange Inc
AWP,309774638,XNYS,New York Stock Exchange Inc
AWR,2775847175,XNYS,New York Stock Exchange Inc
AWRE,38937969,XNAS,Nasdaq All Markets
AX,2976650730,XNYS,New York Stock Exchange Inc
AXDX,17192010,XNAS,Nasdaq All Markets
AXGN,415810000,XNAS,Nasdaq All Markets
AXL,924782279,XNYS,New York Stock Exchange Inc
AXNX,3437925220,XNAS,Nasdaq All Markets
AXON,19853718523,XNAS,Nasdaq All Markets
AXP,1.51622E+11,XNYS,New York Stock Exchange Inc
AXR,108061835,XNYS,New York Stock Exchange Inc
AXS,5117909747,XNYS,New York Stock Exchange Inc
AXS-E,5117475125,XNYS,New York Stock Exchange Inc
AXSM,4457974523,XNAS,Nasdaq All Markets
AXTA,6805132638,XNYS,New York Stock Exchange Inc
AXTI,103437022,XNAS,Nasdaq All Markets
AY,2080579030,XNAS,Nasdaq All Markets
AYI,7314357274,XNYS,New York Stock Exchange Inc
AYRO,8851148,XNAS,Nasdaq All Markets
AYTU,16312746,XNAS,Nasdaq All Markets
AYX,3078970942,XNYS,New York Stock Exchange Inc
AZ,50279246,XNAS,Nasdaq All Markets
AZEK,6487802255,XNYS,New York Stock Exchange Inc
AZN,1.89604E+11,XNAS,Nasdaq All Markets
AZO,46867284925,XNYS,New York Stock Exchange Inc
AZPN,11805464477,XNAS,Nasdaq All Markets
AZTA,3597408859,XNAS,Nasdaq All Markets
AZUL,820220667,XNYS,New York Stock Exchange Inc
AZZ,1737046498,XNYS,New York Stock Exchange Inc
B,1755885146,XNYS,New York Stock Exchange Inc
BA,1.25194E+11,XNYS,New York Stock Exchange Inc
BABA,1.84709E+11,XNYS,New York Stock Exchange Inc
BABX,14805014,XNAS,Nasdaq All Markets
BAC,2.59768E+11,XNYS,New York Stock Exchange Inc
BAC-B,2.64059E+11,XNYS,New York Stock Exchange Inc
BAC-E,2.64565E+11,XNYS,New York Stock Exchange Inc
BAC-K,2.64248E+11,XNYS,New York Stock Exchange Inc
BAC-L,2.63481E+11,XNYS,New York Stock Exchange Inc
BAC-M,2.63828E+11,XNYS,New York Stock Exchange Inc
BAC-N,2.63375E+11,XNYS,New York Stock Exchange Inc
BAC-O,2.61671E+11,XNYS,New York Stock Exchange Inc
BAC-P,2.62613E+11,XNYS,New York Stock Exchange Inc
BAC-Q,2.63195E+11,XNYS,New York Stock Exchange Inc
BAC-S,2.63333E+11,XNYS,New York Stock Exchange Inc
BACK,2162810,XNAS,Nasdaq All Markets
BAER,273812747,XNAS,Nasdaq All Markets
BAERW,277217169,XNAS,Nasdaq All Markets
BAFN,53438450,XNAS,Nasdaq All Markets
BAH,18844937436,XNYS,New York Stock Exchange Inc
BAK,1182607850,XNYS,New York Stock Exchange Inc
BALL,18599547000,XNYS,New York Stock Exchange Inc
BALY,487248140,XNYS,New York Stock Exchange Inc
BAM,16165847542,XNYS,New York Stock Exchange Inc
BANC,754241888,XNYS,New York Stock Exchange Inc
BANC-F,781230714,XNYS,New York Stock Exchange Inc
BAND,318427185,XNAS,Nasdaq All Markets
BANF,2857906126,XNAS,Nasdaq All Markets
BANFP,0,XNAS,Nasdaq All Markets
BANL,31750000,XNAS,Nasdaq All Markets
BANR,1505476960,XNAS,Nasdaq All Markets
BANX,131471305,XNAS,Nasdaq All Markets
BAOS,5938465,XNAS,Nasdaq All Markets
BAP,14869462132,XNYS,New York Stock Exchange Inc
BARK,204641598,XNYS,New York Stock Exchange Inc
BARK+,,XNYS,New York Stock Exchange Inc
BASE,1289762074,XNAS,Nasdaq All Markets
BATRA,2437823227,XNAS,Nasdaq All Markets
BATRK,2431861555,XNAS,Nasdaq All Markets
BAX,19983009646,XNYS,New York Stock Exchange Inc
BAYA,60780000,XNAS,Nasdaq All Markets
BAYAR,60780000,XNAS,Nasdaq All Markets
BAYAU,60780000,XNAS,Nasdaq All Markets
BB,1564906838,XNYS,New York Stock Exchange Inc
BBAI,287764700,XNYS,New York Stock Exchange Inc
BBAI+,,XNYS,New York Stock Exchange Inc
BBAR,1102878142,XNYS,New York Stock Exchange Inc
BBCP,430517996,XNAS,Nasdaq All Markets
BBD,28262457414,XNYS,New York Stock Exchange Inc
BBDC,940537746,XNYS,New York Stock Exchange Inc
BBDO,27211024374,XNYS,New York Stock Exchange Inc
BBGI,11954407,XNAS,Nasdaq All Markets
BBH,459086753,XNAS,Nasdaq All Markets
BBIO,5867038829,XNAS,Nasdaq All Markets
BBLG,11753966,XNAS,Nasdaq All Markets
BBLGW,11753970,XNAS,Nasdaq All Markets
BBN,1031317059,XNYS,New York Stock Exchange Inc
BBSI,735573314,XNAS,Nasdaq All Markets
BBU,1680996297,XNYS,New York Stock Exchange Inc
BBUC,1766956779,XNYS,New York Stock Exchange Inc
BBVA,58029127377,XNYS,New York Stock Exchange Inc
BBW,315440465,XNYS,New York Stock Exchange Inc
BBWI,9747077139,XNYS,New York Stock Exchange Inc
BBY,15769434000,XNYS,New York Stock Exchange Inc
BC,5917744176,XNYS,New York Stock Exchange Inc
BC-C,5272452289,XNYS,New York Stock Exchange Inc
BCAB,119599841,XNAS,Nasdaq All Markets
BCAL,279552274,XNAS,Nasdaq All Markets
BCAN,7824565,XNAS,Nasdaq All Markets
BCAT,1683121275,XNYS,New York Stock Exchange Inc
BCBP,194257509,XNAS,Nasdaq All Markets
BCC,5418263450,XNYS,New York Stock Exchange Inc
BCDA,8863967,XNAS,Nasdaq All Markets
BCDAW,9588218,XNAS,Nasdaq All Markets
BCE,34078015628,XNYS,New York Stock Exchange Inc
BCEL,7865164,XNAS,Nasdaq All Markets
BCH,11288658824,XNYS,New York Stock Exchange Inc
BCLI,17388464,XNAS,Nasdaq All Markets
BCML,269201200,XNAS,Nasdaq All Markets
BCO,3632022987,XNYS,New York Stock Exchange Inc
BCOV,94986383,XNAS,Nasdaq All Markets
BCOW,47655223,XNAS,Nasdaq All Markets
BCPC,9241576292,XNAS,Nasdaq All Markets
BCRX,1151028716,XNAS,Nasdaq All Markets
BCS,27169312321,XNYS,New York Stock Exchange Inc
BCSA,147503058,XNAS,Nasdaq All Markets
BCSAU,147503056,XNAS,Nasdaq All Markets
BCSF,969725220,XNYS,New York Stock Exchange Inc
BCTX,54018234,XNAS,Nasdaq All Markets
BCTXW,59931472,XNAS,Nasdaq All Markets
BCX,728687512,XNYS,New York Stock Exchange Inc
BCYC,440157189,XNAS,Nasdaq All Markets
BDC,3428104014,XNYS,New York Stock Exchange Inc
BDGS,19107900,XNAS,Nasdaq All Markets
BDJ,1482628850,XNYS,New York Stock Exchange Inc
BDN,671180878,XNYS,New York Stock Exchange Inc
BDRX,421102,XNAS,Nasdaq All Markets
BDSX,147928742,XNAS,Nasdaq All Markets
BDTX,212736958,XNAS,Nasdaq All Markets
BDX,69376981992,XNYS,New York Stock Exchange Inc
BE,2532871334,XNYS,New York Stock Exchange Inc
BEAM,2479353414,XNAS,Nasdaq All Markets
BEAT,48445419,XNAS,Nasdaq All Markets
BEATW,48971999,XNAS,Nasdaq All Markets
BECN,5359764511,XNAS,Nasdaq All Markets
BEDU,13621945,XNYS,New York Stock Exchange Inc
BEEM,106038599,XNAS,Nasdaq All Markets
BEEMW,103761260,XNAS,Nasdaq All Markets
BEEZ,5921000,XNAS,Nasdaq All Markets
BEKE,15869374366,XNYS,New York Stock Exchange Inc
BELFA,909395640,XNAS,Nasdaq All Markets
BELFB,908433789,XNAS,Nasdaq All Markets
BEN,14138080233,XNYS,New York Stock Exchange Inc
BENF,72533103,XNAS,Nasdaq All Markets
BENFW,76751340,XNAS,Nasdaq All Markets
BEP,6656469401,XNYS,New York Stock Exchange Inc
BEP-A,0,XNYS,New York Stock Exchange Inc
BEPC,4464340421,XNYS,New York Stock Exchange Inc
BEPH,0,XNYS,New York Stock Exchange Inc
BEPI,0,XNYS,New York Stock Exchange Inc
BERY,6630639000,XNYS,New York Stock Exchange Inc
BEST,28781331,XNYS,New York Stock Exchange Inc
BETR,193120735,XNAS,Nasdaq All Markets
BETRW,196079211,XNAS,Nasdaq All Markets
BETS,11656016,XNAS,Nasdaq All Markets
BF.A,27097027159,XNYS,New York Stock Exchange Inc
BF.B,27197622173,XNYS,New York Stock Exchange Inc
BFAC,125147408,XNYS,New York Stock Exchange Inc
BFAC+,,XNYS,New York Stock Exchange Inc
BFAC=,125147407,XNYS,New York Stock Exchange Inc
BFAM,5632410207,XNYS,New York Stock Exchange Inc
BFC,862286643,XNAS,Nasdaq All Markets
BFH,1813393775,XNYS,New York Stock Exchange Inc
BFI,16714537,XNAS,Nasdaq All Markets
BFIIW,16714537,XNAS,Nasdaq All Markets
BFIN,128108852,XNAS,Nasdaq All Markets
BFIT,8346000,XNAS,Nasdaq All Markets
BFK,457292341,XNYS,New York Stock Exchange Inc
BFLY,179558193,XNYS,New York Stock Exchange Inc
BFLY+,,XNYS,New York Stock Exchange Inc
BFRG,27852523,XNAS,Nasdaq All Markets
BFRGW,28705774,XNAS,Nasdaq All Markets
BFRI,1077516,XNAS,Nasdaq All Markets
BFRIW,1077516,XNAS,Nasdaq All Markets
BFS,888794450,XNYS,New York Stock Exchange Inc
BFS-D,920400295,XNYS,New York Stock Exchange Inc
BFS-E,911959929,XNYS,New York Stock Exchange Inc
BFST,542365195,XNAS,Nasdaq All Markets
BFX,18918902,XNYS,New York Stock Exchange Inc
BFZ,354813401,XNYS,New York Stock Exchange Inc
BG,12911016165,XNYS,New York Stock Exchange Inc
BGB,517660176,XNYS,New York Stock Exchange Inc
BGC,2835177246,XNAS,Nasdaq All Markets
BGFV,116710994,XNAS,Nasdaq All Markets
BGH,282706170,XNYS,New York Stock Exchange Inc
BGLC,30565057,XNAS,Nasdaq All Markets
BGNE,13817603857,XNAS,Nasdaq All Markets
BGR,341222002,XNYS,New York Stock Exchange Inc
BGRN,334368000,XNAS,Nasdaq All Markets
BGS,754794422,XNYS,New York Stock Exchange Inc
BGSF,108874966,XNYS,New York Stock Exchange Inc
BGT,282292808,XNYS,New York Stock Exchange Inc
BGX,151457210,XNYS,New York Stock Exchange Inc
BGXX,31683182,XNAS,Nasdaq All Markets
BGY,537676133,XNYS,New York Stock Exchange Inc
BH,465280379,XNYS,New York Stock Exchange Inc
BH.A,471918960,XNYS,New York Stock Exchange Inc
BHAC,55457583,XNAS,Nasdaq All Markets
BHACU,55457578,XNAS,Nasdaq All Markets
BHAT,61902178,XNAS,Nasdaq All Markets
BHC,2974555491,XNYS,New York Stock Exchange Inc
BHE,1057610064,XNYS,New York Stock Exchange Inc
BHF,2916823973,XNAS,Nasdaq All Markets
BHFAL,3381912194,XNAS,Nasdaq All Markets
BHFAM,3356568568,XNAS,Nasdaq All Markets
BHFAN,3309863975,XNAS,Nasdaq All Markets
BHFAO,3353169041,XNAS,Nasdaq All Markets
BHFAP,3365415071,XNAS,Nasdaq All Markets
BHIL,49469183,XNYS,New York Stock Exchange Inc
BHK,577104351,XNYS,New York Stock Exchange Inc
BHLB,969042603,XNYS,New York Stock Exchange Inc
BHP,1.4968E+11,XNYS,New York Stock Exchange Inc
BHR,139577084,XNYS,New York Stock Exchange Inc
BHR-B,147599244,XNYS,New York Stock Exchange Inc
BHR-D,146159806,XNYS,New York Stock Exchange Inc
BHRB,438739613,XNAS,Nasdaq All Markets
BHV,17482884,XNYS,New York Stock Exchange Inc
BHVN,3801079000,XNYS,New York Stock Exchange Inc
BIAF,14443409,XNAS,Nasdaq All Markets
BIAFW,14443409,XNAS,Nasdaq All Markets
BIB,94630500,XNAS,Nasdaq All Markets
BIDU,29407563579,XNAS,Nasdaq All Markets
BIG,107370843,XNYS,New York Stock Exchange Inc
BIGC,633067211,XNAS,Nasdaq All Markets
BIGZ,1822080258,XNYS,New York Stock Exchange Inc
BIIB,33170075799,XNAS,Nasdaq All Markets
BILI,3215444360,XNAS,Nasdaq All Markets
BILL,6755967196,XNYS,New York Stock Exchange Inc
BIMI,32454270,XNAS,Nasdaq All Markets
BIO,9257203207,XNYS,New York Stock Exchange Inc
BIO.B,9483456310,XNYS,New York Stock Exchange Inc
BIOL,546203,XNAS,Nasdaq All Markets
BIOR,22039514,XNAS,Nasdaq All Markets
BIOX,852780191,XNAS,Nasdaq All Markets
BIP,14072205054,XNYS,New York Stock Exchange Inc
BIP-A,0,XNYS,New York Stock Exchange Inc
BIP-B,0,XNYS,New York Stock Exchange Inc
BIPC,4586510455,XNYS,New York Stock Exchange Inc
BIPH,0,XNYS,New York Stock Exchange Inc
BIPI,0,XNYS,New York Stock Exchange Inc
BIRD,146432067,XNAS,Nasdaq All Markets
BIRK,9135112050,XNYS,New York Stock Exchange Inc
BIS,4378119,XNAS,Nasdaq All Markets
BIT,580971945,XNYS,New York Stock Exchange Inc
BITF,997447690,XNAS,Nasdaq All Markets
BITS,19647162,XNAS,Nasdaq All Markets
BIVI,40384684,XNAS,Nasdaq All Markets
BJ,9023225056,XNYS,New York Stock Exchange Inc
BJDX,994534,XNAS,Nasdaq All Markets
BJK,49082000,XNAS,Nasdaq All Markets
BJRI,814552000,XNAS,Nasdaq All Markets
BK,41768369728,XNYS,New York Stock Exchange Inc
BKCC,270330354,XNAS,Nasdaq All Markets
BKCH,146195975,XNAS,Nasdaq All Markets
BKD,1088957582,XNYS,New York Stock Exchange Inc
BKDT,1125664020,XNYS,New York Stock Exchange Inc
BKE,1945197760,XNYS,New York Stock Exchange Inc
BKH,3460094712,XNYS,New York Stock Exchange Inc
BKIV,13896031,XNAS,Nasdaq All Markets
BKKT,93538380,XNYS,New York Stock Exchange Inc
BKKT+,,XNYS,New York Stock Exchange Inc
BKN,208171722,XNYS,New York Stock Exchange Inc
BKNG,1.31326E+11,XNAS,Nasdaq All Markets
BKR,28955499076,XNAS,Nasdaq All Markets
BKSY,209476692,XNYS,New York Stock Exchange Inc
BKSY+,,XNYS,New York Stock Exchange Inc
BKT,251110915,XNYS,New York Stock Exchange Inc
BKU,1940258148,XNYS,New York Stock Exchange Inc
BKWO,12373671,XNAS,Nasdaq All Markets
BKYI,26639438,XNAS,Nasdaq All Markets
BL,3592249078,XNAS,Nasdaq All Markets
BLAC,95711350,XNAS,Nasdaq All Markets
BLACR,95711350,XNAS,Nasdaq All Markets
BLACU,95711353,XNAS,Nasdaq All Markets
BLACW,95711350,XNAS,Nasdaq All Markets
BLBD,980447126,XNAS,Nasdaq All Markets
BLBX,8130841,XNAS,Nasdaq All Markets
BLCN,69525750,XNAS,Nasdaq All Markets
BLCO,4917454604,XNYS,New York Stock Exchange Inc
BLCR,6796477,XNAS,Nasdaq All Markets
BLD,12234874877,XNYS,New York Stock Exchange Inc
BLDE,226038000,XNAS,Nasdaq All Markets
BLDEW,239466000,XNAS,Nasdaq All Markets
BLDP,929690046,XNAS,Nasdaq All Markets
BLDR,22283828372,XNYS,New York Stock Exchange Inc
BLE,520319607,XNYS,New York Stock Exchange Inc
BLEU,17060208,XNAS,Nasdaq All Markets
BLEUR,17060208,XNAS,Nasdaq All Markets
BLEUU,17060210,XNAS,Nasdaq All Markets
BLEUW,17060208,XNAS,Nasdaq All Markets
BLFS,785078471,XNAS,Nasdaq All Markets
BLFY,233171523,XNAS,Nasdaq All Markets
BLIN,8761209,XNAS,Nasdaq All Markets
BLK,1.16616E+11,XNYS,New York Stock Exchange Inc
BLKB,3817596800,XNAS,Nasdaq All Markets
BLLD,24097500,XNAS,Nasdaq All Markets
BLMN,2307517263,XNAS,Nasdaq All Markets
BLND,634169672,XNYS,New York Stock Exchange Inc
BLNK,185371926,XNAS,Nasdaq All Markets
BLRX,82580777,XNAS,Nasdaq All Markets
BLTE,1302822313,XNAS,Nasdaq All Markets
BLUE,112069616,XNAS,Nasdaq All Markets
BLW,496029304,XNYS,New York Stock Exchange Inc
BLX,652424100,XNYS,New York Stock Exchange Inc
BLZE,312832000,XNAS,Nasdaq All Markets
BMA,1891443175,XNYS,New York Stock Exchange Inc
BMBL,1783921452,XNAS,Nasdaq All Markets
BME,592395749,XNYS,New York Stock Exchange Inc
BMEA,619138329,XNAS,Nasdaq All Markets
BMEZ,1731388608,XNYS,New York Stock Exchange Inc
BMI,4407313537,XNYS,New York Stock Exchange Inc
BML-G,2.65445E+11,XNYS,New York Stock Exchange Inc
BML-H,2.6494E+11,XNYS,New York Stock Exchange Inc
BML-J,2.6489E+11,XNYS,New York Stock Exchange Inc
BML-L,2.62734E+11,XNYS,New York Stock Exchange Inc
BMN,147974008,XNYS,New York Stock Exchange Inc
BMO,66391297490,XNYS,New York Stock Exchange Inc
BMR,203078897,XNAS,Nasdaq All Markets
BMRA,16485213,XNAS,Nasdaq All Markets
BMRC,276789355,XNAS,Nasdaq All Markets
BMRN,16354124606,XNAS,Nasdaq All Markets
