symbol,marketcap,exchange,exchangeName,marketcapType
AMN,2909574834.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AMNB,473627661.0,XNAS,Nasdaq All Markets,Small-Cap
AMP,39657775683.0,XNYS,New York Stock Exchange Inc,Large-Cap
AMPG,19955453.0,XNAS,Nasdaq All Markets,Micro-Cap
AMPGW,19955453.0,XNAS,Nasdaq All Markets,Micro-Cap
AMPH,2649758902.0,XNAS,Nasdaq All Markets,Mid-Cap
AMPL,1158808393.0,XNAS,Nasdaq All Markets,Small-Cap
AMPS,1055693288.0,XNYS,New York Stock Exchange Inc,Small-Cap
AMPX,345628892.0,XNYS,New York Stock Exchange Inc,Small-Cap
AMPY,234580200.0,XNYS,New York Stock Exchange Inc,Micro-Cap
AMR,5777514559.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AMRC,766168670.0,XNYS,New York Stock Exchange Inc,Small-Cap
AMRK,594218040.0,XNAS,Nasdaq All Markets,Small-Cap
AMRN,116586339.0,XNAS,Nasdaq All Markets,Micro-Cap
AMRX,1761096423.0,XNAS,Nasdaq All Markets,Small-Cap
AMSC,392195788.0,XNAS,Nasdaq All Markets,Small-Cap
AMSF,956497914.0,XNAS,Nasdaq All Markets,Small-Cap
AMST,6305251.0,XNAS,Nasdaq All Markets,Micro-Cap
AMSWA,354014526.0,XNAS,Nasdaq All Markets,Small-Cap
AMT,86862384000.0,XNYS,New York Stock Exchange Inc,Large-Cap
AMTB,737684361.0,XNYS,New York Stock Exchange Inc,Small-Cap
AMTD,70408625.0,XNYS,New York Stock Exchange Inc,Micro-Cap
AMTX,135506492.0,XNAS,Nasdaq All Markets,Micro-Cap
AMWD,1505278052.0,XNAS,Nasdaq All Markets,Small-Cap
AMWL,282631845.0,XNYS,New York Stock Exchange Inc,Micro-Cap
AMX,52618725500.0,XNYS,New York Stock Exchange Inc,Large-Cap
AMZD,2679265.0,XNAS,Nasdaq All Markets,Micro-Cap
AMZN,1758375904940.0,XNAS,Nasdaq All Markets,Mega-Cap
AMZU,76872532.0,XNAS,Nasdaq All Markets,Micro-Cap
AN,6331935641.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ANAB,600466147.0,XNAS,Nasdaq All Markets,Small-Cap
ANDE,1776553416.0,XNAS,Nasdaq All Markets,Small-Cap
ANEB,63057714.0,XNAS,Nasdaq All Markets,Micro-Cap
ANET,82985962879.0,XNYS,New York Stock Exchange Inc,Large-Cap
ANF,5798650791.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ANGH,25667580.0,XNAS,Nasdaq All Markets,Micro-Cap
ANGHW,25667581.0,XNAS,Nasdaq All Markets,Micro-Cap
ANGI,206454800.0,XNAS,Nasdaq All Markets,Micro-Cap
ANGL,3052822500.0,XNAS,Nasdaq All Markets,Mid-Cap
ANGO,239330422.0,XNAS,Nasdaq All Markets,Micro-Cap
ANIK,341864688.0,XNAS,Nasdaq All Markets,Small-Cap
ANIP,1147571051.0,XNAS,Nasdaq All Markets,Small-Cap
ANIX,140007389.0,XNAS,Nasdaq All Markets,Micro-Cap
ANL,257392344.0,XNAS,Nasdaq All Markets,Micro-Cap
ANNX,272051213.0,XNAS,Nasdaq All Markets,Micro-Cap
ANRO,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ANSC,349830000.0,XNAS,Nasdaq All Markets,Small-Cap
ANSCU,349829998.0,XNAS,Nasdaq All Markets,Small-Cap
ANSS,28764453801.0,XNAS,Nasdaq All Markets,Large-Cap
ANTE,3374741.0,XNAS,Nasdaq All Markets,Micro-Cap
ANTX,113314905.0,XNAS,Nasdaq All Markets,Micro-Cap
ANVS,109449407.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ANY,31725293.0,XNAS,Nasdaq All Markets,Micro-Cap
AOD,848719534.0,XNYS,New York Stock Exchange Inc,Small-Cap
AOGO,19078077.0,XNAS,Nasdaq All Markets,Micro-Cap
AOGOU,19078083.0,XNAS,Nasdaq All Markets,Micro-Cap
AOMR,259139544.0,XNYS,New York Stock Exchange Inc,Micro-Cap
AON,62329350362.0,XNYS,New York Stock Exchange Inc,Large-Cap
AONC,55677077.0,XNAS,Nasdaq All Markets,Micro-Cap
AONCW,55390574.0,XNAS,Nasdaq All Markets,Micro-Cap
AORT,702740000.0,XNYS,New York Stock Exchange Inc,Small-Cap
AOS,12218986649.0,XNYS,New York Stock Exchange Inc,Large-Cap
AOSL,642202759.0,XNAS,Nasdaq All Markets,Small-Cap
AOTG,33255000.0,XNAS,Nasdaq All Markets,Micro-Cap
AOUT,114101385.0,XNAS,Nasdaq All Markets,Micro-Cap
AP,48810145.0,XNYS,New York Stock Exchange Inc,Micro-Cap
APA,9108033207.0,XNAS,Nasdaq All Markets,Mid-Cap
APAC,22561512.0,XNAS,Nasdaq All Markets,Micro-Cap
APACU,22561507.0,XNAS,Nasdaq All Markets,Micro-Cap
APACW,22561512.0,XNAS,Nasdaq All Markets,Micro-Cap
APAM,2884694135.0,XNYS,New York Stock Exchange Inc,Mid-Cap
APCA,126531868.0,XNYS,New York Stock Exchange Inc,Micro-Cap
APCA=,126531867.0,XNYS,New York Stock Exchange Inc,Micro-Cap
APCX,38278243.0,XNAS,Nasdaq All Markets,Micro-Cap
APCXW,41795703.0,XNAS,Nasdaq All Markets,Micro-Cap
APD,48710606295.0,XNYS,New York Stock Exchange Inc,Large-Cap
APDN,9609946.0,XNAS,Nasdaq All Markets,Micro-Cap
APEI,195441929.0,XNAS,Nasdaq All Markets,Micro-Cap
APG,8165658628.0,XNYS,New York Stock Exchange Inc,Mid-Cap
APGE,1746489612.0,XNAS,Nasdaq All Markets,Small-Cap
APH,62024991800.0,XNYS,New York Stock Exchange Inc,Large-Cap
API,231676478.0,XNAS,Nasdaq All Markets,Micro-Cap
APLD,555913777.0,XNAS,Nasdaq All Markets,Small-Cap
APLE,3614009756.0,XNYS,New York Stock Exchange Inc,Mid-Cap
APLM,62618657.0,XNAS,Nasdaq All Markets,Micro-Cap
APLS,7965566303.0,XNAS,Nasdaq All Markets,Mid-Cap
APLT,213538757.0,XNAS,Nasdaq All Markets,Micro-Cap
APM,2613673.0,XNAS,Nasdaq All Markets,Micro-Cap
APO,62419698900.0,XNYS,New York Stock Exchange Inc,Large-Cap
APO-A,62161729180.0,XNYS,New York Stock Exchange Inc,Large-Cap
APOG,1204189968.0,XNAS,Nasdaq All Markets,Small-Cap
APOS,61251933170.0,XNYS,New York Stock Exchange Inc,Large-Cap
APP,12279247280.0,XNAS,Nasdaq All Markets,Large-Cap
APPF,5014076020.0,XNAS,Nasdaq All Markets,Mid-Cap
APPN,1338095056.0,XNAS,Nasdaq All Markets,Small-Cap
APPS,368297045.0,XNAS,Nasdaq All Markets,Small-Cap
APRE,22999222.0,XNAS,Nasdaq All Markets,Micro-Cap
APTO,31236529.0,XNAS,Nasdaq All Markets,Micro-Cap
APTV,22297770036.0,XNYS,New York Stock Exchange Inc,Large-Cap
APVO,2901388.0,XNAS,Nasdaq All Markets,Micro-Cap
APWC,27209296.0,XNAS,Nasdaq All Markets,Micro-Cap
APXI,65588047.0,XNAS,Nasdaq All Markets,Micro-Cap
APXIU,65588048.0,XNAS,Nasdaq All Markets,Micro-Cap
APYX,93884847.0,XNAS,Nasdaq All Markets,Micro-Cap
AQB,9693865.0,XNAS,Nasdaq All Markets,Micro-Cap
AQMS,62789398.0,XNAS,Nasdaq All Markets,Micro-Cap
AQN,3913504198.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AQNB,4041700303.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AQST,179603991.0,XNAS,Nasdaq All Markets,Micro-Cap
AQU,49265083.0,XNAS,Nasdaq All Markets,Micro-Cap
AQUNR,49265083.0,XNAS,Nasdaq All Markets,Micro-Cap
AQUNU,49265086.0,XNAS,Nasdaq All Markets,Micro-Cap
AQWA,9111200.0,XNAS,Nasdaq All Markets,Micro-Cap
AR,6361013760.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ARAY,285110199.0,XNAS,Nasdaq All Markets,Micro-Cap
ARBB,69530625.0,XNAS,Nasdaq All Markets,Micro-Cap
ARBE,143382252.0,XNAS,Nasdaq All Markets,Micro-Cap
ARBEW,141832174.0,XNAS,Nasdaq All Markets,Micro-Cap
ARBK,141980337.0,XNAS,Nasdaq All Markets,Micro-Cap
ARBKL,164489410.0,XNAS,Nasdaq All Markets,Micro-Cap
ARC,116211658.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ARCB,3360067500.0,XNAS,Nasdaq All Markets,Mid-Cap
ARCC,11756861291.0,XNAS,Nasdaq All Markets,Large-Cap
ARCH,3120158340.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ARCO,1561910758.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARCT,1045416748.0,XNAS,Nasdaq All Markets,Small-Cap
ARDC,313476366.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARDX,2156559317.0,XNAS,Nasdaq All Markets,Mid-Cap
ARE,19760040330.0,XNYS,New York Stock Exchange Inc,Large-Cap
AREB,1228374.0,XNAS,Nasdaq All Markets,Micro-Cap
AREBW,1228374.0,XNAS,Nasdaq All Markets,Micro-Cap
AREC,107618965.0,XNAS,Nasdaq All Markets,Micro-Cap
ARES,25462509372.0,XNYS,New York Stock Exchange Inc,Large-Cap
ARGD,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ARGO-A,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ARGX,22899387683.0,XNAS,Nasdaq All Markets,Large-Cap
ARHS,657679575.0,XNAS,Nasdaq All Markets,Small-Cap
ARI,1519013883.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARIS,259733023.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ARIZ,57280427.0,XNAS,Nasdaq All Markets,Micro-Cap
ARIZR,57280427.0,XNAS,Nasdaq All Markets,Micro-Cap
ARIZU,57280428.0,XNAS,Nasdaq All Markets,Micro-Cap
ARKO,936225754.0,XNAS,Nasdaq All Markets,Small-Cap
ARKOW,976524929.0,XNAS,Nasdaq All Markets,Small-Cap
ARKR,50854655.0,XNAS,Nasdaq All Markets,Micro-Cap
ARL,355021905.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARLO,849291748.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARLP,2522168670.0,XNAS,Nasdaq All Markets,Mid-Cap
ARM,130531900000.0,XNAS,Nasdaq All Markets,Large-Cap
ARMK,7974658440.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AROC,2557010183.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AROW,408217792.0,XNAS,Nasdaq All Markets,Small-Cap
ARQ,108724475.0,XNAS,Nasdaq All Markets,Micro-Cap
ARQQ,96169910.0,XNAS,Nasdaq All Markets,Micro-Cap
ARQQW,102057864.0,XNAS,Nasdaq All Markets,Micro-Cap
ARQT,640382372.0,XNAS,Nasdaq All Markets,Small-Cap
ARR,912294050.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARR-C,931333038.0,XNYS,New York Stock Exchange Inc,Small-Cap
ARRW,43347121.0,XNAS,Nasdaq All Markets,Micro-Cap
ARRWU,43347120.0,XNAS,Nasdaq All Markets,Micro-Cap
ARRWW,43347121.0,XNAS,Nasdaq All Markets,Micro-Cap
ARRY,2277320189.0,XNAS,Nasdaq All Markets,Mid-Cap
ARTL,4254975.0,XNAS,Nasdaq All Markets,Micro-Cap
ARTLW,4312089.0,XNAS,Nasdaq All Markets,Micro-Cap
ARTNA,339179175.0,XNAS,Nasdaq All Markets,Small-Cap
ARTW,9768669.0,XNAS,Nasdaq All Markets,Micro-Cap
ARVN,2703403012.0,XNAS,Nasdaq All Markets,Mid-Cap
ARVR,1773006.0,XNAS,Nasdaq All Markets,Micro-Cap
ARW,5966199394.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ARWR,3767705155.0,XNAS,Nasdaq All Markets,Mid-Cap
ARYD,46674717.0,XNAS,Nasdaq All Markets,Micro-Cap
AS,395489629.0,XNYS,New York Stock Exchange Inc,Small-Cap
ASA,265814891.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ASAI,3581006147.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASAN,3999088721.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASB,3009667502.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASB-E,3135070312.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASB-F,3119050543.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASBA,3099964054.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASC,699033500.0,XNYS,New York Stock Exchange Inc,Small-Cap
ASCA,40991181.0,XNAS,Nasdaq All Markets,Micro-Cap
ASCAR,40991181.0,XNAS,Nasdaq All Markets,Micro-Cap
ASCAU,40991183.0,XNAS,Nasdaq All Markets,Micro-Cap
ASCAW,40991181.0,XNAS,Nasdaq All Markets,Micro-Cap
ASCB,26064083.0,XNAS,Nasdaq All Markets,Micro-Cap
ASCBR,26064083.0,XNAS,Nasdaq All Markets,Micro-Cap
ASCBU,26064086.0,XNAS,Nasdaq All Markets,Micro-Cap
ASET,16334755.0,XNAS,Nasdaq All Markets,Micro-Cap
ASG,313315318.0,XNYS,New York Stock Exchange Inc,Small-Cap
ASGI,440107323.0,XNYS,New York Stock Exchange Inc,Small-Cap
ASGN,4426416000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASH,4568662723.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASIX,694326797.0,XNYS,New York Stock Exchange Inc,Small-Cap
ASLE,489828478.0,XNAS,Nasdaq All Markets,Small-Cap
ASLN,4080233.0,XNAS,Nasdaq All Markets,Micro-Cap
ASMB,774388330.0,XNAS,Nasdaq All Markets,Small-Cap
ASML,363094514337.0,XNAS,Nasdaq All Markets,Mega-Cap
ASND,8399317746.0,XNAS,Nasdaq All Markets,Mid-Cap
ASNS,3178230.0,XNAS,Nasdaq All Markets,Micro-Cap
ASO,5132758800.0,XNAS,Nasdaq All Markets,Mid-Cap
ASPI,138516104.0,XNAS,Nasdaq All Markets,Micro-Cap
ASPN,1015212581.0,XNYS,New York Stock Exchange Inc,Small-Cap
ASPS,71265180.0,XNAS,Nasdaq All Markets,Micro-Cap
ASR,8166325800.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ASRT,79994902.0,XNAS,Nasdaq All Markets,Micro-Cap
ASRV,48183829.0,XNAS,Nasdaq All Markets,Micro-Cap
ASST,2686787.0,XNAS,Nasdaq All Markets,Micro-Cap
ASTC,13852074.0,XNAS,Nasdaq All Markets,Micro-Cap
ASTE,786779642.0,XNAS,Nasdaq All Markets,Small-Cap
ASTI,2512799.0,XNAS,Nasdaq All Markets,Micro-Cap
ASTL,825025265.0,XNAS,Nasdaq All Markets,Small-Cap
ASTR,37393634.0,XNAS,Nasdaq All Markets,Micro-Cap
ASTS,295564342.0,XNAS,Nasdaq All Markets,Micro-Cap
ASUR,240559597.0,XNAS,Nasdaq All Markets,Micro-Cap
ASX,20584814340.0,XNYS,New York Stock Exchange Inc,Large-Cap
ASYS,60382607.0,XNAS,Nasdaq All Markets,Micro-Cap
ATAI,299648909.0,XNAS,Nasdaq All Markets,Micro-Cap
ATAT,2021064566.0,XNAS,Nasdaq All Markets,Mid-Cap
ATCO-D,122606033.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATCO-H,215700010.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATCOL,0.0,XNAS,Nasdaq All Markets,Micro-Cap
ATEC,2202618730.0,XNAS,Nasdaq All Markets,Mid-Cap
ATEN,961569860.0,XNYS,New York Stock Exchange Inc,Small-Cap
ATER,37433000.0,XNAS,Nasdaq All Markets,Micro-Cap
ATEX,584956953.0,XNAS,Nasdaq All Markets,Small-Cap
ATGE,1977038081.0,XNYS,New York Stock Exchange Inc,Small-Cap
ATGL,162600000.0,XNAS,Nasdaq All Markets,Micro-Cap
ATH-A,744450000.0,XNYS,New York Stock Exchange Inc,Small-Cap
ATH-B,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATH-C,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATH-D,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATH-E,0.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATHA,121964939.0,XNAS,Nasdaq All Markets,Micro-Cap
ATHE,14682228.0,XNAS,Nasdaq All Markets,Micro-Cap
ATHM,751806533.0,XNYS,New York Stock Exchange Inc,Small-Cap
ATI,5480717028.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ATIF,7316864.0,XNAS,Nasdaq All Markets,Micro-Cap
ATIP,30114044.0,XNYS,New York Stock Exchange Inc,Micro-Cap
ATKR,5243157013.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ATLC,459434478.0,XNAS,Nasdaq All Markets,Small-Cap
ATLCL,471323324.0,XNAS,Nasdaq All Markets,Small-Cap
ATLCP,471323329.0,XNAS,Nasdaq All Markets,Small-Cap
ATLCZ,471323310.0,XNAS,Nasdaq All Markets,Small-Cap
ATLO,169592270.0,XNAS,Nasdaq All Markets,Micro-Cap
ATLX,207007539.0,XNAS,Nasdaq All Markets,Micro-Cap
ATMC,74301735.0,XNAS,Nasdaq All Markets,Micro-Cap
ATMCR,74301735.0,XNAS,Nasdaq All Markets,Micro-Cap
ATMCU,74301733.0,XNAS,Nasdaq All Markets,Micro-Cap
ATMU,1860039785.0,XNYS,New York Stock Exchange Inc,Small-Cap
ATMV,99149400.0,XNAS,Nasdaq All Markets,Micro-Cap
ATMVR,99149400.0,XNAS,Nasdaq All Markets,Micro-Cap
ATMVU,99149396.0,XNAS,Nasdaq All Markets,Micro-Cap
ATNF,2104926.0,XNAS,Nasdaq All Markets,Micro-Cap
ATNFW,2104926.0,XNAS,Nasdaq All Markets,Micro-Cap
ATNI,552011912.0,XNAS,Nasdaq All Markets,Small-Cap
ATO,16845024503.0,XNYS,New York Stock Exchange Inc,Large-Cap
ATOM,229095280.0,XNAS,Nasdaq All Markets,Micro-Cap
ATOS,122008567.0,XNAS,Nasdaq All Markets,Micro-Cap
ATPC,32074437.0,XNAS,Nasdaq All Markets,Micro-Cap
ATR,9020462176.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ATRA,83168556.0,XNAS,Nasdaq All Markets,Micro-Cap
ATRC,1517590526.0,XNAS,Nasdaq All Markets,Small-Cap
ATRI,668755278.0,XNAS,Nasdaq All Markets,Small-Cap
ATRO,512722515.0,XNAS,Nasdaq All Markets,Small-Cap
ATS,3854786448.0,XNYS,New York Stock Exchange Inc,Mid-Cap
ATSG,948415237.0,XNAS,Nasdaq All Markets,Small-Cap
ATUS,941358650.0,XNYS,New York Stock Exchange Inc,Small-Cap
ATXG,5626422.0,XNAS,Nasdaq All Markets,Micro-Cap
ATXI,4998919.0,XNAS,Nasdaq All Markets,Micro-Cap
ATXS,641397394.0,XNAS,Nasdaq All Markets,Small-Cap
AU,7113576000.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AUB,2466531966.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AUB-A,2566167015.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AUBN,71095045.0,XNAS,Nasdaq All Markets,Micro-Cap
AUDC,426527802.0,XNAS,Nasdaq All Markets,Small-Cap
AUGX,187792174.0,XNAS,Nasdaq All Markets,Micro-Cap
AUID,93712048.0,XNAS,Nasdaq All Markets,Micro-Cap
AUMI,1232000.0,XNAS,Nasdaq All Markets,Micro-Cap
AUPH,1150301394.0,XNAS,Nasdaq All Markets,Small-Cap
AUR,3615376357.0,XNAS,Nasdaq All Markets,Mid-Cap
AURA,306079032.0,XNAS,Nasdaq All Markets,Small-Cap
AUTL,1206251666.0,XNAS,Nasdaq All Markets,Small-Cap
AUUD,3861603.0,XNAS,Nasdaq All Markets,Micro-Cap
AUUDW,3861603.0,XNAS,Nasdaq All Markets,Micro-Cap
AUVI,2579448.0,XNAS,Nasdaq All Markets,Micro-Cap
AUVIP,2741442.0,XNAS,Nasdaq All Markets,Micro-Cap
AVA,2497426515.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AVAH,461574230.0,XNAS,Nasdaq All Markets,Small-Cap
AVAL,946463719.0,XNYS,New York Stock Exchange Inc,Small-Cap
AVAV,3534331262.0,XNAS,Nasdaq All Markets,Mid-Cap
AVB,24354171557.0,XNYS,New York Stock Exchange Inc,Large-Cap
AVBP,644368549.0,XNAS,Nasdaq All Markets,Small-Cap
AVD,301592105.0,XNYS,New York Stock Exchange Inc,Small-Cap
AVDL,1290507234.0,XNAS,Nasdaq All Markets,Small-Cap
AVDX,2438786734.0,XNAS,Nasdaq All Markets,Mid-Cap
AVGO,583518493636.0,XNAS,Nasdaq All Markets,Mega-Cap
AVGR,4077471.0,XNAS,Nasdaq All Markets,Micro-Cap
AVHI,37032188.0,XNAS,Nasdaq All Markets,Micro-Cap
AVHIU,36875273.0,XNAS,Nasdaq All Markets,Micro-Cap
AVIR,333742052.0,XNAS,Nasdaq All Markets,Small-Cap
AVK,415056040.0,XNYS,New York Stock Exchange Inc,Small-Cap
AVNS,885335601.0,XNYS,New York Stock Exchange Inc,Small-Cap
AVNT,3342889858.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AVNW,418890809.0,XNAS,Nasdaq All Markets,Small-Cap
AVO,737710948.0,XNAS,Nasdaq All Markets,Small-Cap
AVPT,1436235135.0,XNAS,Nasdaq All Markets,Small-Cap
AVRO,57054606.0,XNAS,Nasdaq All Markets,Micro-Cap
AVT,4026152203.0,XNAS,Nasdaq All Markets,Mid-Cap
AVTE,542033496.0,XNAS,Nasdaq All Markets,Small-Cap
AVTR,15002246249.0,XNYS,New York Stock Exchange Inc,Large-Cap
AVTX,923435611.0,XNAS,Nasdaq All Markets,Small-Cap
AVXL,466399062.0,XNAS,Nasdaq All Markets,Small-Cap
AVY,16396168201.0,XNYS,New York Stock Exchange Inc,Large-Cap
AWF,893339454.0,XNYS,New York Stock Exchange Inc,Small-Cap
AWH,49099962.0,XNAS,Nasdaq All Markets,Micro-Cap
AWI,4600493077.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AWIN,5723434.0,XNAS,Nasdaq All Markets,Micro-Cap
AWINW,5723434.0,XNAS,Nasdaq All Markets,Micro-Cap
AWK,23337340940.0,XNYS,New York Stock Exchange Inc,Large-Cap
AWP,312166061.0,XNYS,New York Stock Exchange Inc,Small-Cap
AWR,2764014604.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AWRE,38833015.0,XNAS,Nasdaq All Markets,Micro-Cap
AX,2939666634.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AXDX,17483400.0,XNAS,Nasdaq All Markets,Micro-Cap
AXGN,414520000.0,XNAS,Nasdaq All Markets,Small-Cap
AXL,938244300.0,XNYS,New York Stock Exchange Inc,Small-Cap
AXNX,3439698391.0,XNAS,Nasdaq All Markets,Mid-Cap
AXON,20029813026.0,XNAS,Nasdaq All Markets,Large-Cap
AXP,151875120010.0,XNYS,New York Stock Exchange Inc,Large-Cap
AXR,110697489.0,XNYS,New York Stock Exchange Inc,Micro-Cap
AXS,5151153997.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AXS-E,5111932733.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AXSM,4484946665.0,XNAS,Nasdaq All Markets,Mid-Cap
AXTA,6806241146.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AXTI,103873465.0,XNAS,Nasdaq All Markets,Micro-Cap
AY,2090695298.0,XNAS,Nasdaq All Markets,Mid-Cap
AYI,7322369631.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AYRO,8802247.0,XNAS,Nasdaq All Markets,Micro-Cap
AYTU,16312746.0,XNAS,Nasdaq All Markets,Micro-Cap
AYX,3079292875.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AZ,50279246.0,XNAS,Nasdaq All Markets,Micro-Cap
AZEK,6505301384.0,XNYS,New York Stock Exchange Inc,Mid-Cap
AZN,189665665504.0,XNAS,Nasdaq All Markets,Large-Cap
AZO,46934809811.0,XNYS,New York Stock Exchange Inc,Large-Cap
AZPN,11789895016.0,XNAS,Nasdaq All Markets,Large-Cap
AZTA,3636165628.0,XNAS,Nasdaq All Markets,Mid-Cap
AZUL,829172598.0,XNYS,New York Stock Exchange Inc,Small-Cap
AZZ,1727758821.0,XNYS,New York Stock Exchange Inc,Small-Cap
B,1757658768.0,XNYS,New York Stock Exchange Inc,Small-Cap
BA,124870271055.0,XNYS,New York Stock Exchange Inc,Large-Cap
BABA,184605871797.0,XNYS,New York Stock Exchange Inc,Large-Cap
BABX,14805014.0,XNAS,Nasdaq All Markets,Micro-Cap
BAC,259886959340.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-B,264248737856.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-E,265024866066.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-K,264035187436.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-L,263699115644.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-M,263191493494.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-N,262557349064.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-O,261763645834.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-P,262697146838.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-Q,262272589074.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BAC-S,262565081249.0,XNYS,New York Stock Exchange Inc,Mega-Cap
BACK,2162810.0,XNAS,Nasdaq All Markets,Micro-Cap
BAER,276973996.0,XNAS,Nasdaq All Markets,Micro-Cap
BAERW,277217169.0,XNAS,Nasdaq All Markets,Micro-Cap
BAFN,53438450.0,XNAS,Nasdaq All Markets,Micro-Cap
BAH,19010363407.0,XNYS,New York Stock Exchange Inc,Large-Cap
BAK,1185199394.0,XNYS,New York Stock Exchange Inc,Small-Cap
BALL,18798186000.0,XNYS,New York Stock Exchange Inc,Large-Cap
BALY,490897939.0,XNYS,New York Stock Exchange Inc,Small-Cap
BAM,16283560025.0,XNYS,New York Stock Exchange Inc,Large-Cap
BANC,750823874.0,XNYS,New York Stock Exchange Inc,Small-Cap
BANC-F,787980821.0,XNYS,New York Stock Exchange Inc,Small-Cap
BAND,317006164.0,XNAS,Nasdaq All Markets,Small-Cap
BANF,2867782544.0,XNAS,Nasdaq All Markets,Mid-Cap
BANFP,0.0,XNAS,Nasdaq All Markets,Micro-Cap
BANL,31750000.0,XNAS,Nasdaq All Markets,Micro-Cap
BANR,1503759555.0,XNAS,Nasdaq All Markets,Small-Cap
BANX,131471305.0,XNAS,Nasdaq All Markets,Micro-Cap
BAOS,5938465.0,XNAS,Nasdaq All Markets,Micro-Cap
BAP,14973754592.0,XNYS,New York Stock Exchange Inc,Large-Cap
BARK,206413387.0,XNYS,New York Stock Exchange Inc,Micro-Cap
BASE,1285916343.0,XNAS,Nasdaq All Markets,Small-Cap
BATRA,2447011724.0,XNAS,Nasdaq All Markets,Mid-Cap
BATRK,2432476282.0,XNAS,Nasdaq All Markets,Mid-Cap
BAX,20160749249.0,XNYS,New York Stock Exchange Inc,Large-Cap
BAYA,60780000.0,XNAS,Nasdaq All Markets,Micro-Cap
BAYAR,60780000.0,XNAS,Nasdaq All Markets,Micro-Cap
BAYAU,60780000.0,XNAS,Nasdaq All Markets,Micro-Cap
BB,1594212210.0,XNYS,New York Stock Exchange Inc,Small-Cap
BBAI,286196500.0,XNYS,New York Stock Exchange Inc,Micro-Cap
BBAR,1096751041.0,XNYS,New York Stock Exchange Inc,Small-Cap
